1214	qui s en vont	che se ne vanno	1661
1215|1216	qui ja avoient passé l eve par J|pont de fust;	che già avieno passato l acqua per un ponte di legno	1662
1217	et Lancelos demande al chevalier s il remaindra	Pe Lancellotto domanda al cavaliere s elli rimarrà|ed	1663|1664
		e dice	1665
		Sire	1666
		non	1667
1218	Sire fet il nenil ains vos ferai compaignie	anzi|vo farò compagnia	1668|1669
1219|1220	tant que nos aions trové|qui armes vos baut	tanto che noi troviamo chi armi vo doni	1670
1221	Lors acueillent lor voie tot a pié	Allora accolgono lor camino tutto a ppiè	1671
1222	et vienent au pont	e vengono al ponte	1672
1223	si passent outre	si passano oltre	1673
1224|1225	et s adrecent a I|tertre par ou li chevalier s en vont;	e s adirsizlano al poggio per dove il cavaliere se ne va	1674
1226	si n ont gaires alé		
1227|1228	quant il encontrent I|chevalier armé d unes armes noires	Si non ebbono guari andato quando elli incontrarono uno cavaliere a une armi nere	1675
1229|1230	qui venoit al pont par I|chemin de travers	che vlenlia al ponte per uno camino di traverso	1676
1231	Et quant il voit Lancelot	E quand e' vide Lancellotto	1677
1232|1233	si s areste|por ce	si si arestò per ciò	1678
1234	que bien le conoissoit	che ben lo conosce	1679
1235	si li demande ou il vet ensi a pié tos desammés	si gli domanda ov elli va insi a piede|e tutto disarmato	1680|1681
1236	Qui estes vos sire chevaliers fet Lancelos	PeChi siete voi|disse Lancellotto	1682|1683
1237	qui me demandés ou je vois	sire|che mi domandate ov io vò	1684|1685
1238	? — Je sui fet il I	|diss elli	1686|1687
1239	chevaliers d estrange païs	uno cavaliere di stran paese	1688
1240	mais molt me merveil de ce	che molto mi maraviglio di ciò	1689
1241	que je vos voi ensi aler	ch io vi veggio insì andare	1690
1242	Et Lancelos li conte comment il estoit herbergiés		1691
1243|1244	et comment I|chevaliers vint laiens ou il menjoit	e come uno cavaliere venne là entro ov elli mangiavano	1692
1245|1246	qui prist a force I|vaslet	e prese uno scudieri a forza davanti noi	1693
1247	et le mist sor le col de son cheval	e l mise sopra l collo di suo cavallo	1694
1248	Et encore m a il plus meffet fet Lancelos	e ancor m à elli più misfatto|disse Lancellotto	1695|1696
1249	kar cil	ché quelli	1697
1250	qui avec lui vindrent enporterent mes armes	che con esso lui venono ne portano mie armi	1698
1251	et enmenerent mon cheval a —	e ne menano mio cavallo	1699
1252	Quel guerredon fet cil porroie je atendre de vos se je	—E quale guiderdone potre io di voi atendere	1700
1253	por vos me desarmoie	s io per voi mi disarmasse	1701
1254	et vos bailloie mes armes	e vo donasse mio cavallo|e mie armi	1702|1703
1255	et mon cheval	? — Certo|sire	1704|1705
1256	? — Certes fet Lancelos tel com vos deviseriés	disse Lancellotto|tale come diviserete	1706|1707
		—	1708
		e vo'	1709
1257	— Se vos fet il el premier lieu ou je vos troverai armé	disse il cavaliere a l arme nere|nel primaio luogo ov io vo troverò armato per	1710|1711
1258	por que je soie desarmés me creantés a doner vos armes ¡e vos bailleroie les moies	ch io sia disarmato mi volete dare vostre armi|e ciò mi volete impromettere	1712|1713
		io vo donerò le mie	1714
		che molto sono buone	1715
		e difensaboli	1716
1259	— Certes fet Lancelos	— Certo|disse Lancellotto	1717|1718
1260	si ferai je	si farò io	1719
1261	por que vos ne me truisiés combatant	purché voi non mi troviate combattendo	1720
		E que' dice	1721
		che si	1722
1262	Et cil descent maintenant	dic elli|e Lancellotto gliel promette immantanente a donare	1723|1724
		sImmantanente discende il cavaliere	1725
1263	si se desarme	e disarma	1726
1264	et baille a Lancelot tot son hernois	e dona a Lancellotto sue armi|e suo arnese	1727|1728
1265	et il s en appareille	ed e'se n aparecchia	1729
1266	et monte en son cheval	si monta in suo cavallo	1730
		poscia dice a suo oste	1731
		ch elli	1732
1267	puis dist a son oste qu il s en retort; Imes il dist	si ritorni|e que' dice	1733|1734
1268	que non fera	che non farà	1735
		Si farete	1736
1269	Si ferois fet Lancelos a lar je conoistrai bien les armes a celui	disse Lancellotto|ch io conoscerò bene l armi di colui a cui io vo cheggendo in quale	1737|1738
1270	que je vois querant en quelque lieu je les truisse	che luogo|ch io il trovasse	1739|1740
		VE que' dice che	1741
		poscia	1742
1271	Et cil dist	ch elli vuole|ch elli	1743|1744
1272	puis qu il velt s en retornera:	si tornerà|:	1745|1746
1273	si s en vet	si se ne va	1747
1274	et enmaine o lui le chevalier	e mena con esso lui il cavaliere	1748
1275	qui molt est liés de ce	che molto est lieto di ciò	1749
1276|1277	que Lancelos li doit I|guerredon	che Lancellotto gli dee uno guiderdone	1750
1278	Et Lancelos aquelt son chemin aprés cels	E Lancellotto accoglie suo camino apresso coloro	1751
		che seguita	1752
1279	que	tanto	1753
1280	? il sieut tant qu il est venus el tertre en haut	ch egli è Purchél penurche|Vjenhaj via venuto al poggio in alti	1754|1755
1281	et lors voit devant lui la forest	Allora isguarda davanti lui|si vide la foresta	1756|1757
1282	que l en apele la forest des Trois Perilx	che l uomo chiama la foresta de' Tre Perigli	1758
1283|1284	et ce|por quoi ele fu ensi apelee devisera bien li contes ça avant	e ciò perch ella fu insi chiamata vo diviserà il conto ben qua avanti	1759
1285	Quant il fu amont el tertre	Sl oQuand|e fu montato nel poggio	1760|1761
1286	si esgarde devant lui	si isguarda davanti lui	1762
1287	mais il ne voit nul de cels	ma elli non vide nullo di quelli	1763
1288	que il queroit	ch elli chiedea	1764
1289	kar il s estoient ja ferus en la forest	ché s erano già messi nella foresta	1765
1290	Et totes voies sieut il les esclos des chevals		1766
1291	tant que il vient a l entree de la forest;	ch egli è venuto all entrata della foresta	1767
1292	et lors encontre une damoisele tote chenue	Allora incontrò elli una dama tutta canuta	1768
1293	qui chevalchoit molt cointement	che cavalcava molto contamente	1769
1294	et estoit tote deslie ses treces par ses espaules comme pucele	suo capelli isparti per sue spalle com una pulcella	1770
1295|1296	et avoit en son chief l|chapel de roses	e avea in suo capo uno capello di rose	1771
1297	kar c estoit entor la Saint Johan	ché ciò era intorno il Santo Giovanni	1772
1298|1299	Il le salue|et ele li dist	Elli saluta ed ella gli dice	1773
1300	que bone aventure li doinst Diex	che buona aventura gli doni lddio	1774
1301	Damoisele fet il me savriés vos a dire	Dama|disse Lancellotto	1775|1776
1302	quel part uns chevaliers o unes armes vermeilles s en vet	mi sapreste vo' dire in quale parti uno cavaliere a une armi vermiglie se ne va	1777
		? —Al nome di Dio	1778
		diss ella	1779
1303	? — En non Diex fet ele je le vos enseigneroie bien se je voloie	il voi insegnerei bene|s i' volesse	1780|1781
1304	— Dites le moi fet il par covent	— Ditelme|disse Lancellotto	1782|1783
		per convento	1784
1305	que je soie vostre chevaliers el premier lieu ou vos me requerrois	che sia vostro cavaliere nel primaio luogo|che vo me ne richiederete	1785|1786
1306	— Se vos me creantés fet ele	—|?Se vo' mi giurate	1787|1788
		disse la vecchia	1789
1307|1308	que vos me sievrois de|quel hore	che vo'mi seguirete di qualche ora	1790
1309	que vos en semoigne je le vos enseignerai	ch i vo ne riglia|io il vo insegnerò	1791|1792
1310	Et cil li creante	Ed e' lel giura immantanente	1793
1311|1312	dont il se repenti|puis molt durement tel hore fu	donde si penté poscia duramente tale ora fu	1794
		“Or andate	1795
1313	Or alés fet ele tot cest chemin	diss ella|tutto questo camino	1796|1797
1314|1315	si li mostre I|sentier estroit	si gli mostra uno sentieri stretto	1798
1316	qui aloit al travers de la forest	ch andava in traverso della foresta	1799
1317	Si ne tornés fet ele de nule part	sì non vi volgete|diss ella	1800|1801
1318	et quant vos avrois alé entor demie lieue	i'nulla parte|Se quando voi arete andato intorno a meza lega	1802|1803
1319|1320	si verrois delés I|vivier trois paveillons tendus	si vedrete dallato uno vivaio intorniati quatro padiglioni tenduti	1804
1321	La dedens troverois le chevalier	: di dentro troverete il cavaliere	1805
1322	que vos querés	che vo' chiedete	1806
1323	que l en apele Arramant le Gros;	che l uomo chiama Aramonte il Grosso	1807
1324	si le conoistrois a ces enseignes qu il a en mi le front II	si 'l conoscerete a queste insegne|ch egli à nel miluogo del viso due colpi	1808|1809
1325	plaies		
1326	Or vos en poés aler	Or vo ne potete andare	1810
1327	mais que vos m aiés dit vostre nom	ma'|che vo' m abiate detto vostro nome	1811|1812
1328	Et il se nome molt a envis	|si noma molto ad invidia	1813|1814
1329	et totes voies li dist qu il a non Lancelot del Lac	e tuttavia le diss elli|ch egli à nome Lancellotto di Lac	1815|1816
1330	Alez a Dieu fet ele		
1331			
1332|1333	et s en vet tot le chemin qu ele li avoit enseigné|si grant aleure com il plus puet del cheval traire	Atanto	1817
1334|1335	tant que il atainst les chevaliers|que il sievoit	si parte dalla vecchia	1818
1336	Et cil lor i escrie		
1337	si haut		
1338	que bien porent oîr		
1339	et maintenant li vient acorant li uns d eus l escu al col le lance el poing		
1340|1341	et fu armés de totes armes|Et Lancelos le fiert	e se ne va tutto suo camino	1819
1342	si que pour le hauberc ne remaint qu il ne li met par mi le cors le fer del glaive		
1343	si l empaint bien com cil		
1344|1345	qui assés ot|et cuer	ch ella l avea insegnato	1820
1346|1347	et force:|si le porte del cheval a terre	sì grande andatura come può del cavallo trarre	1821
1348	et retrait son glaive a lui;		
1349	si voit I		
1350	autre venir tot appareillié de joster		
1351	et il nel refuse pas ains li torne le chief del cheval		
1352	et cil	e tanto	1822
1353	qui vint acorant li done tel cop en l escu		
1354	que tote sa lance vole en pieces		
1355	Et Lancelos		
1356	qui un poi porta sa lance bas	ch elli agiugne il cavaliere	1823
1357	l'ataint par desus l arcon de la sele a		
1358	si le fiert	ch elli seguia	1824
1359	si que les mailes del hauberc ne pueent soffrir le grant cop		
1360	que li glaives ne li voist par mi le cors		
1361	si que li fers pert d autre part;		
1362|1363	si l empainst|si durement qu il le porte a terre	donde loro piaga gran colpi là ov'elli l agiungono	1825
1364	et lui		
1365	et le cheval		
1366	Et lors dient cil		
1367	qui devant s en aloient	ené unque per podere	1826
1368	que molt joste bien li chevaliers quant		
1369|1370	Il|de lor meillors compaignons a ensi abatus	ch elli abbiano no lli possono torre terra	1827
1371	Et Lancelos laisse corre a els tos		
1372	qui encore estoient nuef;		
1373	si ot l espee traite		
1374	por ce	anzi	1828
1375	que ses glaives estoit brisiés al chevalier qu il ot derrainement abatu ;		
1376	si lor detrenche lor escus		
1377	et lor depiece lor hialmes		
1378	et lor ront les haubers sor les bras		
1379	et sor les espaules;		
1380	si fet tant par sa proesce	si va per me' loro molte fiate	1829
1381	que tuit cil		
1382	qui le voient s en merveillent		
1383	Et la ou il voit le chevalier as armes vermeilles		
1384	si nel mesconoist pas ains li adresce par mi els tos		
1385	et li done		
1386	si grant cop par mi le hialme		
1387	que cil est	qualche grado	1830
1388	si estordis qu il ne se puet es arçons tenir ains vole a terre		
1389	Et Lancelos li va par desus le cors a cheval		
1390	tant que cil pert la vertu		
1391	et la force tote a		
1392	Et lors sont li autre molt esmaié		
1393	kar bien cuident		
1394	que cil soit mors		
1395	qui lor sires estoit;		
1396	si se metent en paine del vengier		
1397	et corent sus a Lancelot tuit ensamble		
1398	Mais il nel truevent pas		
1399	si esbahi qu il ne soit tos pres de soi deffendre;		
1400	si lor abandone son escu		
1401	et tient l espee		
1402	dont il lor done grans cops par la ou il les ataint ne onques		
1403	por pooir qu il aient ne li porent tolir terre ains se met par mi els maintes fois	che n abbino|E di tanto gli avenne elli bene	1831|1832
1404	quel gré qu il en aient	che non agiugne cavaliere a colpo	1833
1405	Et de tant li avient il bien qu il n aconsieut chevalier a droit cop qu il ne face s espee sentir en char nue ou il nel port del cheval a terre:	che non gli faccia sentire la spada nella carne ignuda|e elli il porta del cavallo a terra	1834|1835
		:	1836
1406	si lor esrache les escus des cols	si loro arappa gli scudi di collo	1837
1407	et les hialmes des testes	e gli elmi di testa	1838
1408	et lor decoupe poins	e lor colpa pugna	1839
1409	et bras a	e braccia	1840
1410	et se hurte en els de cors	e si percuote in loro di corpo	1841
1411	et de cheval ;	e di cavallo	1842
1412	si en a V	e di braccia	1843
1413	si atornés qu il gisent a terre	si n à tali cinque atornati|che giacciono in terra	1844|1845
1414	si conreé qu il n ont pooir de relever	si conci|che non ânno podere di lor rilevare	1846|1847
1415	Quant li autre voient ce	E quando gli altri vidono ciò	1848
		si loro est aviso che	1849
1416	si lor est avis que s il i demorent plus il n em pueent eschaper sans morir	s elli vi dimorassono più|e' non potranno scampare sanza morte	1850|1851
		: perciò tornarono elli in fuga al più tosto	1852
1417	et por ce s enfuient al plus tost qu il pueent vers la forest ou il la voient plus espesse	ch elli poterono inverso la foresta|là ov'elli la vidono più spessa	1853|1854
			1855
1418	Et Lancelos ne les sieut mie granment ains retorne al chevalier qu il ot abatu celui as armes vermeilles	anzi ritorna al cavaliere|ch elli ebbe abatuto	1856|1857
		quelli alle armi vermiglie	1858
1419|1420	kar il voldra savoir|qui il est	ch elli vorà sapere chi egli è	1859
1421	Et quant il i est venus	E quand|e v è venuto	1860|1861
1422	si trueve l escuier	si vi truova lo scudieri	1862
1423	que il queroit	ch elli chiedea	1863
1424	que on avoit mis sor I	che l uomo avea già messo sopr un ronzino	1864
1425	roncin a les mains liies triés le dos	le mani legate di dietro il dosso	1865
1426	et vient a lui	ed e' viene a llui	1866
1427	si le deslie	si 'l dislega	1867
1428	Et quant il se sent delivrés		1868
1429	si li chiet as piés	si gli cade immantanente a' piedi	1869
1430	et le mercie de Dieu ;	si ne l merceda molto|;	1870|1871
1431	et Lancelos descent	e Lancellotto|si discende a ppiè	1872|1873
1432	si li baille son cheval a garder	si gli baglia suo cavallo a guardare	1874
1433	puis vet al chevalier	; poscia va al cavaliere	1875
1434	qui ja s estoit relevés en son seant	che già s era rilevato in suo sedente	1876
1435	si estordis qu il ne veoit gote	si stordito|che non vedea nulla	1877|1878
1436	Et Lancelos li esrache le hialme de la teste	E Lancellotto gli arappa l elmo della testa	1879
1437	si felenessement	si fellonessamente	1880
1438	que cil flatist à terre des paumes	che quelli fretisce a terra d amendune le palme	1881
1439	et de tot le viaire;	e di tutta sua faccia	1882
1440	si saine del nes	si sanguina del naso	1883
1441	et del front trop durement	e della fronte molto duramente	1884
1442	Et Lancelos dist qu il l ocirra s i ne se tient	E Lancellotto gli dice|che gli colperà il capo se non	1885|1886
1443	por outré;	si tiene per oltrato	1887
1444	et cil est	e quelli est	1888
1445	si esmaiés a qu il ne li puet respondre ains gist pasmés adens	si isvenuto|che non gli può rispondere	1889|1890
		:	1891
		si non dice motto	1892
		anzi giace tutto ispasimato	1893
1446	Et Lancelos le redrece	Se Lancellotto il ridirizza	1894
1447	si le trueve	si l truova	1895
1448	si ensanglenté qu il cuide bien	si insanguinato|ch elli crede bene	1896|1897
1449	que il soit mors	ch elli sia morto	1898
1450	et lors se repent de ce	eAllor|si ripente di ciò	1899|1900
1451	que tant li avoit fet mal;	che tanto gli à mal fatto	1901
1452|1453	si s asiet les lui|por veoir	si s asiede dallato a lui per vedere	1902
1454	que il fera	ch elli farà	1903
1455	Et ja se relevoient troi de cels	e già|si rilevavano tre di quelli	1904|1905
1456	qui a terre avoient geu	che n terra avieno giaciuto	1906
1457	et Lancelos lor laisse core		1907
1458	et dit	e dice	1908
1459	que mort sont	che morti	1909
