1336	que tote sa lance vole en pieces	que sa lance vole em pieces	1358
1337	Et Lancelos	Et il aporte la soie j	1359
1338|1339	qui un poi porta sa lance bas|l'ataint par desus l arcon de la sele a	poi plus bas	1360
1340	si le fiert	si le fiert	1361
1341	si que les mailes del hauberc ne pueent soffrir le grant cop	si durement|que lez mailles del hauberc ne porent soffrir le cop	1362|1363
1342	que li glaives ne li voist par mi le cors	que li glaiues ne li voist parmi le cors	1364
1343	si que li fers pert d autre part;	si quil pert de lautre part	1365
1344	si l empainst	Et il lempaint	1366
1345	si durement qu il le porte a terre	si durement quil porte lui|& le cheual a terre tout en	1367|1368
1346	et lui	j	1369
1347	et le cheval	mont	1370
1348	Et lors dient cil	Lors dient cil	1371
1349	qui devant s en aloient	qui deuant sen uont	1372
1350	que molt joste bien li chevaliers quant	que bien iouste li cheualiers qui	1373
1351	Il	ij	1374
1352	de lor meillors compaignons a ensi abatus	de lor compaignons a abatus	1375
1353|1354	Et Lancelos laisse corre a els tos|qui encore estoient nuef;	Et lancelot laisse corre a aus tous quencore estoient	1376
1355	si ot l espee traite	xij|Si trait lespee	1377|1378
1356|1357	por ce|que ses glaives estoit brisiés al chevalier qu il ot derrainement abatu ;	quar ses glaiues iert brisies au cheualier quil auoit daarrainement abatu	1379
1358	si lor detrenche lor escus	Si lor detrence escus	1380
1359	et lor depiece lor hialmes	& lor pechoie heaumes	1381
1360|1361	et lor ront les haubers sor les bras|et sor les espaules;	& derront haubers	1382
1362	si fet tant par sa proesce	si fait tant par sa proece	1383
1363	que tuit cil	que tuit cil	1384
1364	qui le voient s en merveillent	qui Ie voient sen esmerueillent	1385
1365	Et la ou il voit le chevalier as armes vermeilles	Et la ou il voit le cheualier as armes uermeilles	1386
1366	si nel mesconoist pas ains li adresce par mi els tos	si ne le mesconnut mie ains li adrece le cheual parmi euls tous	1387
1367	et li done	et li donne	1388
1368	si grant cop par mi le hialme		
1369	que cil est		
1370	si estordis qu il ne se puet es arçons tenir ains vole a terre	si grant cop parmi le heaume quil ne se puet tenir es archons|ains cai a terre	1389|1390
1371	Et Lancelos li va par desus le cors a cheval	Et lancelot li uait par desor le cors	1391
1372	tant que cil pert la vertu	tant que tout le debrise	1392
1373	et la force tote a		
1374	Et lors sont li autre molt esmaié	Lors sont li autre moult esmaie	1393
1375|1376	kar bien cuident|que cil soit mors	quar il quident quil soit mors	1394
1377	qui lor sires estoit;	Et il estoit lor sires	1395
1378	si se metent en paine del vengier	si se metent en paine de lui uengier	1396
1379	et corent sus a Lancelot tuit ensamble	Si corent sus a lancelot	1397
1380	Mais il nel truevent pas	mais il ne le trueuent pas esbahi	1398
1381	si esbahi qu il ne soit tos pres de soi deffendre;	Ains est pres de lui desfendre	1399
1382	si lor abandone son escu	si lor abandonne son escu	1400
1383	et tient l espee		
1384	dont il lor done grans cops par la ou il les ataint ne onques	& lor donne grans cols la ou il lez puet ataindre|Ne onques	1401|1402
1385	por pooir qu il aient ne li porent tolir terre ains se met par mi els maintes fois	por pooir|que il eussent ne li porent tolir terre	1403|1404
1386	quel gré qu il en aient	Ains ua sor aus a force|& mal gre auls	1405|1406
1387	Et de tant li avient il bien qu il n aconsieut chevalier a droit cop qu il ne face s espee sentir en char nue ou il nel port del cheval a terre:	Et de tant li auint il bien quil nataint cheualier a cop quil ne li face lespee sentir en|car nue	1407|1408
1388	si lor esrache les escus des cols	ou il le porte del cheual a terre	1409
1389|1390	et les hialmes des testes|et lor decoupe poins	Si lor arache lez heaumes des testes	1410
1391	et bras a		
1392	et se hurte en els de cors	et se hurte entreuls de cors	1411
1393	et de cheval ;	& de cheual	1412
1394	si en a V	si en a|y	1413|1414
1395	si atornés qu il gisent a terre	tels atornes|que il gisent a terre	1415|1416
1396	si conreé qu il n ont pooir de relever	& nont pooir de euls releuer	1417
1397	Quant li autre voient ce	Et quant li autre uirent chou	1418
1398	si lor est avis que s il i demorent plus il n em pueent eschaper sans morir	si lor est auis|que sil y demoroient plus quil mi porroient durer sans mort	1419|1420
1399	et por ce s enfuient al plus tost qu il pueent vers la forest ou il la voient plus espesse	si senfuient au plus tost quil pueent vers la forest la ou il le virent plus espesse	1421
1400	Et Lancelos ne les sieut mie granment ains retorne al chevalier qu il ot abatu celui as armes vermeilles	Et lancelot ne lez porsieut mie|ains sen retorne au cheualier	1422|1423
1401	kar il voldra savoir	qui auoit lez armes uermelles|Car il uaudra sauoir	1424|1425
1402	qui il est	qui il est	1426
1403	Et quant il i est venus	Et quant il y est uenus	1427
1404|1405	si trueve l escuier|que il queroit	si trueue lescuier quil queroit	1428
1406	que on avoit mis sor I		
1407	roncin a les mains liies triés le dos	& auoit lez mains loiies derriere son dos	1429
1408	et vient a lui	Et il vint a lui	1430
1409	si le deslie	si li desloie	1431
1410	Et quant il se sent delivrés	Quant li escuiers se sent deliures	1432
		si sen uient uers lancelot	1433
1411	si li chiet as piés	si li chiet as pies	1434
1412	et le mercie de Dieu ;	et le mercie moult de dieu de la cortoisie quil li auoit faite	1435
1413	et Lancelos descent	Et lancelot descent a pie	1436
1414	si li baille son cheval a garder	si li baille son cheual a garder	1437
1415	puis vet al chevalier	puis vint au cheualier	1438
1416	qui ja s estoit relevés en son seant	qui ia sestoit releues en son seant|et estoit	1439|1440
1417	si estordis qu il ne veoit gote	si estordis quil ne veoit goute	1441
1418	Et Lancelos li esrache le hialme de la teste	Et lancelot li errache le heaume de la teste	1442
1419|1420	si felenessement|que cil flatist à terre des paumes	si felenessement quil flatist a terre tous pasmes	1443
1421	et de tot le viaire;		
1422	si saine del nes		
1423	et del front trop durement		
1424	Et Lancelos dist qu il l ocirra s i ne se tient		
1425	por outré;		
1426	et cil est		
1427	si esmaiés a qu il ne li puet respondre ains gist pasmés adens		
1428	Et Lancelos le redrece	Et lancelot le redrece	1444
1429	si le trueve	& le voit	1445
1430|1431	si ensanglenté qu il cuide bien|que il soit mors	si sanglent quil quide vraiement quil soit mors	1446
1432	et lors se repent de ce	Lors se repent de chou	1447
1433	que tant li avoit fet mal;	que tant de mal li auoit fait	1448
1434|1435	si s asiet les lui|por veoir	Si sassiet lez lui pour sauoir	1449
1436	que il fera	que il fera	1450
1437	Et ja se relevoient troi de cels	Et ia se releuoient|iiij	1451|1452
		de chiaus	1453
1438	qui a terre avoient geu	qui auoient este abatu	1454
1439	et Lancelos lor laisse core	Et lancelot lor cort sus	1455
1440	et dit	& dist	1456
1441	que mort sont	que tout y morront	1457
